district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct
593,DHALAI,TRIPURA,38.04076539101498,46.31170271769273,42.176234054353856,Medium,Education-driven,87.30,73.70,67.60,44.20,86.82,16.00,72.70,65.80,45.70,15.90,27.60,81.20,0.72,14.21,11.62,-0.32,3,16.31,55.68,24.00,Medium,true
53,JORHAT,ASSAM,49.58402662229617,46.61674986134221,48.10038824181919,Medium,Both equally,96.50,69.20,80.40,60.10,83.42,31.90,94.90,86.50,38.70,15.50,33.20,74.10,1.67,14.18,10.16,-0.51,55,8.12,12.82,272.00,Medium,true
478,GURDASPUR,PUNJAB,66.41014975041597,71.3810316139767,68.89559068219634,High,Both equally,92.40,80.00,85.40,23.50,81.06,100.00,100.00,99.40,25.10,9.50,15.30,70.10,2.20,14.1,10.17,-0.33,13,25.26,0.00,145.00,High,true
63,NALBARI,ASSAM,51.74708818635608,48.36383804769829,50.05546311702719,Medium,Both equally,91.80,65.50,68.10,52.50,79.89,26.80,100.00,85.00,27.50,15.40,26.70,71.00,2.15,14.1,11.73,-0.74,-28,7.80,3.03,259.00,Medium,true
479,HOSHIARPUR,PUNJAB,78.32778702163061,72.51802551303383,75.42290626733222,High,Health-driven,98.30,92.90,89.70,27.70,85.43,99.80,100.00,100.00,19.30,11.50,12.40,69.60,2.71,14.04,9.12,0.03,24,35.14,0.00,146.00,High,true
392,SENAPATI,MANIPUR,57.79950083194676,45.86799778147532,51.83374930671104,Medium,Health-driven,45.80,65.00,84.40,15.40,75.00,20.20,99.90,76.30,27.30,10.70,12.90,48.50,1.34,14.02,12.05,-0.24,8,0.37,79.76,77.00,Medium,true
536,ERODE,TAMIL NADU,74.45923460898503,70.7154742096506,72.58735440931781,High,Both equally,100.00,95.90,67.60,77.70,72.96,99.60,100.00,99.90,19.40,20.90,26.90,46.50,1.42,13.94,15.74,-0.66,24,16.41,0.97,211.00,High,true
29,PAPUM PARE,ARUNACHAL PRADESH,59.796173044925126,42.15196894065446,50.97407099278979,Medium,Health-driven,88.00,60.70,75.70,26.90,82.14,46.30,70.80,53.90,29.70,9.00,15.60,53.40,1.44,13.8,10.68,0.04,6,0.00,66.38,36.00,Medium,true
224,REASI,JAMMU & KASHMIR,51.26871880199667,44.75873544093179,48.01372712146423,Medium,Health-driven,69.30,79.10,62.70,11.20,59.42,22.60,100.00,39.90,17.70,13.00,11.70,69.70,0.69,13.78,22.38,-0.35,3,12.00,28.08,47.00,Medium,true
538,KANNIYAKUMARI,TAMIL NADU,92.72046589018304,75.37437603993344,84.04742096505824,High,Health-driven,100.00,96.00,96.20,64.10,92.14,99.20,100.00,98.30,17.30,11.40,14.50,39.10,1.43,13.75,3.41,-0.56,17,3.97,0.39,108.00,High,true
221,PUNCH,JAMMU & KASHMIR,59.29700499168053,32.08541320022186,45.691209095951194,Medium,Health-driven,86.00,91.20,66.70,11.10,68.69,13.70,72.20,57.30,25.90,15.60,18.80,54.30,1.07,13.74,26.24,-0.41,228,0.12,36.93,82.00,Medium,true
539,KARUR,TAMIL NADU,52.9118136439268,67.0271769273433,59.96949528563505,Medium,Education-driven,100.00,82.50,63.60,74.60,75.86,99.70,100.00,99.10,33.60,18.40,36.30,73.20,2.51,13.7,17.81,-0.94,9,20.80,0.05,98.00,Medium,true
186,MAHENDRAGARH,HARYANA,66.07737104825291,69.71713810316139,67.89725457570715,High,Both equally,98.90,73.90,79.80,25.60,78.87,93.70,99.90,95.30,25.20,8.40,15.40,72.30,0.95,13.68,26.03,-0.07,25,16.95,0.00,63.00,High,true
424,WOKHA,NAGALAND,45.777870216306155,42.789794786467006,44.283832501386584,Medium,Both equally,43.60,42.80,88.50,20.60,87.60,29.60,90.60,87.80,26.30,23.50,28.00,45.40,3.06,13.67,5.95,-0.41,0,0.00,94.16,16.00,Medium,true
210,BANDIPORE,JAMMU & KASHMIR,55.38685524126456,46.36716583471991,50.877010537992234,Medium,Health-driven,92.80,90.30,66.80,9.10,57.82,11.40,100.00,94.30,25.20,14.00,16.80,75.10,1.16,13.56,22.17,-0.38,-2,0.10,19.22,30.00,Medium,true
697,KOLKATA,WEST BENGAL,40.70299500831947,76.15085967831392,58.42692734331669,Medium,Education-driven,97.50,80.20,60.90,21.10,87.14,100.00,100.00,99.60,29.60,29.30,32.90,72.30,1.75,13.55,4.10,-0.66,142,5.38,0.24,154.00,Medium,true
391,IMPHAL WEST,MANIPUR,65.51580698835275,60.593455352190794,63.054631170271776,Medium,Both equally,95.70,74.10,58.70,15.70,86.70,39.10,99.50,93.50,15.60,9.30,10.20,41.80,1.35,13.54,12.22,-0.12,-1,3.19,4.66,28.00,High,false
410,KOLASIB,MIZORAM,76.31031613976707,58.62451469772602,67.46741541874654,High,Health-driven,91.40,80.40,96.80,61.10,94.54,76.70,98.70,94.40,30.40,11.30,12.60,53.80,2.75,13.43,1.97,-0.10,2,0.10,87.68,32.00,High,true
486,PATHANKOT,PUNJAB,67.57487520798668,68.80199667221298,68.18843594009982,High,Both equally,94.80,77.40,79.20,27.00,null,99.60,100.00,100.00,22.10,10.30,10.80,68.30,0.85,13.42,null,-0.16,2,null,null,19.00,High,true
470,YANAM,PUDUCHERRY,76.9134775374376,70.96505823627288,73.93926788685525,High,Health-driven,100.00,79.70,84.10,29.20,80.26,100.00,100.00,100.00,25.00,12.40,18.70,39.70,2.82,13.41,6.56,-0.70,0,15.15,0.00,0.00,High,true
467,KARAIKAL,PUDUCHERRY,72.27537437603993,86.21741541874651,79.24639489739323,High,Education-driven,99.60,88.90,84.30,26.90,87.83,100.00,100.00,99.40,25.50,15.30,19.70,65.50,0.71,13.39,10.75,-0.22,4,17.65,0.00,3.00,High,true
550,THE NILGIRIS,TAMIL NADU,79.86688851913476,67.77592900721021,73.82140876317249,High,Health-driven,100.00,90.10,83.60,74.50,85.65,95.60,100.00,94.90,26.70,17.30,23.20,45.90,1.65,13.33,12.71,-0.32,12,32.08,4.46,48.00,High,true
289,KOTTAYAM,KERALA,78.09900166389352,69.1902384914032,73.64462007764837,High,Health-driven,98.70,null,98.60,53.20,96.40,99.40,99.90,97.90,23.40,8.40,17.30,36.80,3.32,13.21,1.50,-0.76,16,7.80,1.11,51.00,High,true
598,SOUTH TRIPURA,TRIPURA,54.346921797004995,53.10593455352191,53.72642817526345,Medium,Both equally,89.70,48.50,68.60,37.30,85.41,22.90,90.90,77.60,25.50,15.30,21.60,59.60,0.42,13.19,11.30,-0.08,3,16.00,39.37,19.00,Medium,true
59,LAKHIMPUR,ASSAM,47.42096505823628,38.82418191902385,43.12257348863007,Medium,Health-driven,96.20,69.00,74.20,67.00,78.39,16.60,92.40,83.70,38.50,18.20,34.40,69.30,1.71,13.16,12.75,-0.56,60,7.85,23.93,385.00,Medium,true
475,FATEHGARH SAHIB,PUNJAB,73.91846921797004,70.27176927343316,72.0951192457016,High,Both equally,96.60,83.60,87.60,35.10,80.33,100.00,100.00,100.00,30.00,7.10,18.20,61.50,4.65,13.12,8.97,0.13,2,32.07,0.00,39.00,High,true
219,KUPWARA,JAMMU & KASHMIR,47.46256239600665,27.95341098169717,37.70798668885191,Medium,Health-driven,97.10,93.20,67.70,10.40,66.92,9.10,80.80,77.60,24.90,25.10,25.50,78.80,1.65,13.07,22.31,-0.64,211,0.12,8.08,86.00,Medium,true
415,DIMAPUR,NAGALAND,39.14309484193012,61.98003327787021,50.561564059900164,Medium,Education-driven,73.70,55.90,81.10,5.70,85.44,73.40,86.30,87.90,28.30,25.00,29.80,48.90,0.53,13,5.53,-0.08,1,0.00,59.13,17.00,Medium,true
422,PHEK,NAGALAND,58.44425956738769,45.70160843039378,52.07293399889073,Medium,Health-driven,32.20,54.60,90.10,24.90,79.13,49.60,81.30,82.90,28.00,12.90,15.60,44.90,1.42,12.93,11.03,-0.01,0,0.00,96.16,9.00,Medium,true
381,SINDHUDURG,MAHARASTRA,53.63976705490849,65.72379367720465,59.68178036605657,Medium,Education-driven,100.00,76.30,87.90,13.20,86.54,98.40,99.80,97.40,30.80,27.70,32.00,55.60,4.31,12.87,13.95,-1.04,-4,6.54,0.82,20.00,Medium,true
543,NAMAKKAL,TAMIL NADU,76.53910149750415,67.13810316139767,71.83860232945091,High,Health-driven,100.00,83.90,75.20,68.80,74.92,99.30,100.00,99.30,25.20,10.30,15.70,67.90,2.46,12.84,16.41,-0.66,13,20.00,3.31,120.00,High,true
35,WEST KAMENG,ARUNACHAL PRADESH,58.54825291181365,39.877981142540214,49.213117027176935,Medium,Health-driven,93.60,56.20,88.90,38.30,69.40,37.30,89.20,83.90,24.20,23.20,13.40,66.60,1.39,12.75,14.86,-0.16,5,0.00,55.25,13.00,Medium,true
413,MAMIT,MIZORAM,77.78702163061564,54.603438713255684,66.19523017193566,High,Health-driven,75.00,85.90,92.70,61.70,85.96,52.30,90.90,98.50,26.40,7.40,13.90,45.50,3.40,12.74,8.78,0.14,1,0.06,95.04,43.00,High,true
407,AIZAWL,MIZORAM,77.1214642262895,69.41209095951193,73.26677759290072,High,Health-driven,97.40,66.40,96.10,37.50,98.50,84.20,99.90,100.00,25.30,7.30,9.60,44.00,2.93,12.65,1.01,-0.39,3,0.16,93.31,17.00,High,true
390,IMPHAL EAST,MANIPUR,60.27454242928452,60.75984470327233,60.51719356627842,Medium,Both equally,91.70,76.20,59.50,7.00,82.81,37.60,99.00,95.80,18.40,11.70,14.40,50.30,1.28,12.61,13.94,-0.22,11,3.47,6.06,37.00,Medium,true
206,SOLAN,HIMACHAL PRADESH,61.792845257903494,73.68275097060454,67.73779811425402,High,Education-driven,90.20,92.60,81.80,41.90,85.02,98.40,100.00,87.00,32.30,20.90,26.70,50.40,0.72,12.6,13.17,-0.20,3,28.35,4.42,67.00,High,true
27,LOWER SUBANSIRI,ARUNACHAL PRADESH,62.62479201331114,33.887964503605104,48.25637825845813,Medium,Health-driven,89.80,66.50,82.80,24.50,76.33,27.30,72.30,72.30,30.70,11.50,8.10,52.40,2.26,12.25,12.30,0.14,1,0.00,87.81,5.00,Medium,true
205,SIRMAUR,HIMACHAL PRADESH,62.93677204658901,66.00110926234053,64.46894065446477,High,Both equally,87.40,93.90,84.30,26.20,79.98,86.50,100.00,71.50,28.60,18.50,24.20,58.50,0.63,12.22,14.21,-0.20,2,30.34,2.13,78.00,High,true
679,CHAMPAWAT,UTTARAKHAND,76.60149750415974,55.546311702717695,66.07390460343872,High,Health-driven,79.80,91.90,82.70,65.70,80.73,57.30,93.80,73.50,24.90,12.40,15.30,43.10,0.71,12.2,23.84,-0.09,7,18.25,0.52,29.00,High,true
207,UNA,HIMACHAL PRADESH,60.940099833610645,76.65002773155851,68.79506378258458,High,Education-driven,89.70,75.30,81.40,22.60,87.23,99.90,99.90,92.30,24.70,13.10,25.80,58.70,0.83,12.14,11.08,-0.21,3,22.16,1.65,39.00,High,true
228,UDHAMPUR,JAMMU & KASHMIR,39.78785357737105,40.18302828618968,39.98544093178037,Medium,Both equally,87.20,85.80,69.80,16.80,69.90,29.50,97.50,60.10,37.30,19.80,31.90,70.40,1.24,12.11,21.71,-0.45,301,24.97,10.15,51.00,Medium,true
408,CHAMPHAI,MIZORAM,83.83943427620632,63.94897393233499,73.89420410427066,High,Health-driven,96.70,85.30,98.30,64.90,93.51,73.80,98.10,100.00,27.20,12.10,13.10,38.30,3.67,12.04,2.60,-0.11,0,0.01,98.19,20.00,High,true
37,BAKSA,ASSAM,39.64226289517471,34.914032168607875,37.27814753189129,Medium,Both equally,89.90,70.50,68.90,69.00,70.53,11.50,86.70,89.00,41.20,17.00,34.00,78.60,1.63,11.92,16.32,-0.52,317,7.69,34.84,176.00,Medium,true
594,GOMATI,TRIPURA,45.94425956738769,39.93344425956739,42.938851913477535,Medium,Health-driven,93.20,67.10,77.40,29.90,null,30.00,91.90,72.30,22.70,27.60,29.00,70.70,0.43,11.92,null,-0.09,3,null,null,12.00,Medium,true
423,TUENSANG,NAGALAND,38.45673876871881,44.67554076539101,41.566139767054906,Medium,Education-driven,34.80,39.90,92.00,22.00,73.70,30.20,72.20,7.90,37.10,24.60,34.20,38.80,0.55,11.9,6.36,-0.14,0,0.00,97.11,5.00,Low,false
597,SEPAHIJALA,TRIPURA,49.16805324459234,45.84026622296173,47.50415973377704,Medium,Both equally,87.70,70.30,75.40,31.60,null,28.90,94.80,90.70,34.50,14.90,21.00,72.10,0.48,11.87,null,-0.03,2,null,null,35.00,Medium,true
51,HAILAKANDI,ASSAM,33.31946755407654,37.382140876317244,35.35080421519689,Low,Both equally,83.00,68.60,60.00,53.60,75.26,11.30,35.80,71.20,42.90,22.20,42.40,59.50,1.08,11.75,13.07,-0.26,25,10.72,0.11,347.00,Low,true
677,BAGESHWAR,UTTARAKHAND,81.55158069883525,56.26733222407099,68.90945646145312,High,Health-driven,82.00,86.90,88.50,71.90,80.69,73.60,94.70,65.60,23.60,7.70,11.90,43.70,0.74,11.74,23.61,-0.04,22,27.73,0.76,44.00,High,true
201,KULLU,HIMACHAL PRADESH,48.60648918469218,57.98668885191348,53.296589018302825,Medium,Education-driven,87.00,80.20,81.20,26.80,80.14,79.10,99.10,66.20,35.90,16.10,25.60,75.30,0.96,11.65,17.79,-0.07,0,28.01,3.84,38.00,Medium,true
389,CHURACHANDPUR,MANIPUR,59.48419301164725,51.35884636716583,55.42151968940654,Medium,Health-driven,72.90,64.90,81.20,18.20,84.29,37.10,99.80,72.60,25.10,12.10,9.80,41.10,1.78,11.49,8.21,-0.52,1,0.16,92.94,18.00,Medium,true
209,BADGAM,JAMMU & KASHMIR,52.55823627287854,47.69828064337215,50.128258458125345,Medium,Both equally,96.50,92.50,77.00,5.20,57.98,17.00,100.00,98.00,26.80,18.90,20.60,85.00,1.59,11.49,21.96,-0.53,11,0.05,3.17,41.00,Medium,true
197,CHAMBA,HIMACHAL PRADESH,58.69384359400998,61.86910704381586,60.28147531891292,Medium,Both equally,72.00,100.00,86.50,26.80,73.19,87.10,100.00,64.70,42.60,15.40,26.00,46.50,0.68,11.46,22.05,-0.29,3,21.52,26.10,95.00,Medium,true
293,PATHANAMTHITTA,KERALA,77.76622296173045,67.24902939545203,72.50762617859124,High,Health-driven,99.10,null,98.90,50.10,96.93,97.80,99.70,97.50,22.70,11.40,11.20,44.20,3.01,11.44,1.44,-1.35,40,13.74,0.68,26.00,High,true
688,UTTARKASHI,UTTARAKHAND,59.31780366056572,49.2789794786467,54.29839156960621,Medium,Health-driven,85.90,81.80,75.70,80.30,75.98,60.80,91.60,61.80,34.10,10.60,23.50,73.60,0.93,11.4,27.03,-0.23,3,24.41,1.06,26.00,Medium,true
36,WEST SIANG,ARUNACHAL PRADESH,62.021630615640596,43.039378813089286,52.53050471436494,Medium,Health-driven,84.60,55.40,87.70,26.60,67.62,38.40,83.70,51.80,24.50,15.10,16.20,45.60,0.69,11.39,13.13,-0.11,4,0.00,82.64,21.00,Medium,true
676,ALMORA,UTTARAKHAND,68.55241264559068,60.03882418191902,64.29561841375485,High,Health-driven,80.10,85.10,89.20,66.00,81.06,58.90,98.60,65.50,26.00,17.00,22.90,57.70,0.62,11.39,23.13,-0.29,19,24.26,0.21,82.00,Medium,false
227,SRINAGAR,JAMMU & KASHMIR,60.14975041597337,56.51691625069329,58.33333333333333,Medium,Both equally,99.20,90.90,86.80,17.90,71.21,61.40,98.50,98.20,33.00,18.60,15.80,77.00,1.69,11.34,14.48,-0.19,-74,0.09,0.72,14.00,Medium,true
214,JAMMU,JAMMU & KASHMIR,62.52079866888519,68.2473655019412,65.3840820854132,High,Education-driven,96.50,84.10,81.20,23.30,83.98,61.20,97.50,90.90,27.00,18.00,17.60,68.40,0.30,11.31,12.36,-0.06,28,24.71,4.52,42.00,High,true
395,UKHRUL,MANIPUR,55.44925124792013,49.72268441486412,52.585967831392125,Medium,Health-driven,44.60,39.40,81.40,17.00,81.87,23.50,100.00,84.00,27.10,11.60,16.00,34.60,2.22,11.27,8.58,-0.34,1,0.14,94.35,18.00,Medium,true
212,DODA,JAMMU & KASHMIR,38.81031613976705,27.731558513588464,33.27093732667776,Low,Health-driven,73.50,61.70,70.90,7.60,65.97,13.20,88.10,73.90,32.70,9.50,15.20,80.70,1.92,11.16,30.02,-0.40,6,13.03,9.57,46.00,Medium,false
21,EAST SIANG,ARUNACHAL PRADESH,67.15890183028286,36.16195230171935,51.660427066001105,Medium,Health-driven,90.80,48.80,83.90,30.50,73.54,30.60,94.40,68.90,24.60,8.60,10.30,51.50,2.33,11.04,11.04,-0.49,10,0.00,70.53,8.00,Medium,true
33,UPPER SIANG,ARUNACHAL PRADESH,61.876039933444254,47.94786466999445,54.91195230171935,Medium,Health-driven,76.00,61.40,91.80,34.60,59.94,55.50,97.50,95.80,30.40,12.50,12.00,51.00,1.52,10.98,8.87,-0.02,24,0.00,80.60,6.00,Medium,true
217,KISHTWAR,JAMMU & KASHMIR,45.195507487520786,35.19134775374376,40.19342762063228,Medium,Health-driven,91.60,91.60,59.60,16.40,58.54,11.60,96.30,69.00,27.50,22.80,17.70,88.50,0.97,10.98,27.62,-0.34,7,6.20,16.54,31.00,Medium,true
218,KULGAM,JAMMU & KASHMIR,64.72545757071548,31.08707709373267,47.906267332224076,Medium,Health-driven,98.90,98.10,80.50,4.20,60.35,18.20,93.40,76.90,28.40,11.30,15.30,77.70,1.45,10.95,20.84,-0.44,12,0.01,6.25,27.00,Medium,true
216,KATHUA,JAMMU & KASHMIR,57.75790349417636,56.627842484747646,57.192872989462,Medium,Both equally,97.10,100.00,75.40,7.00,73.50,39.20,99.40,74.70,21.80,22.50,25.90,67.00,0.60,10.92,16.84,-0.18,215,22.91,8.65,37.00,Medium,true
411,LAWNGTLAI,MIZORAM,56.468386023294514,31.94675540765391,44.20757071547421,Medium,Health-driven,53.70,70.20,90.30,31.30,66.41,30.90,80.40,83.70,32.70,16.20,16.90,55.30,2.47,10.9,17.06,-0.33,0,0.12,95.30,28.00,Medium,true
421,PEREN,NAGALAND,51.64309484193011,48.752079866888515,50.19758735440931,Medium,Both equally,43.50,63.30,89.40,5.40,79.00,47.30,71.90,79.60,34.90,9.10,20.70,51.00,1.07,10.86,10.39,0.02,-1,0.00,88.47,1.00,Medium,true
600,WEST TRIPURA,TRIPURA,69.69633943427621,66.72212978369384,68.20923460898503,High,Both equally,95.30,88.40,80.20,28.10,88.91,44.30,96.90,91.50,30.30,11.70,21.20,54.50,0.60,10.84,8.15,-0.17,11,19.59,25.03,30.00,High,true
425,ZUNHEBOTO,NAGALAND,31.468386023294507,52.05213533000555,41.76026067665003,Medium,Education-driven,35.00,60.70,88.90,18.10,86.26,31.60,72.20,93.80,44.00,26.90,44.50,34.90,1.35,10.76,5.25,-0.17,0,0.00,97.02,6.00,Medium,true
414,SERCHHIP,MIZORAM,80.88602329450914,66.94398225180255,73.91500277315585,High,Health-driven,96.20,84.70,98.20,58.80,98.76,89.40,100.00,96.60,31.80,8.40,14.40,43.20,4.08,10.62,0.96,0.39,0,0.05,96.85,4.00,High,true
412,LUNGLEI,MIZORAM,72.71214642262895,46.53355518580145,59.6228508042152,Medium,Health-driven,82.70,73.80,95.60,46.50,89.40,43.60,85.50,88.60,26.50,9.50,11.10,45.70,3.88,10.56,6.89,-0.61,43,0.11,95.11,45.00,Medium,true
388,CHANDEL,MANIPUR,54.78369384359401,41.930116472545755,48.35690515806988,Medium,Health-driven,55.50,55.50,85.20,16.10,70.85,28.30,99.70,83.30,34.00,8.30,14.70,42.40,2.63,10.13,14.67,-0.69,3,0.38,88.97,8.00,Medium,true
393,TAMENGLONG,MANIPUR,56.53078202995009,35.995562950637826,46.263172490293954,Medium,Health-driven,57.70,67.40,77.90,16.80,70.40,14.30,99.80,58.00,27.10,9.60,19.30,37.00,2.51,10.1,12.98,-0.88,1,0.02,95.72,16.00,Medium,true
213,GANDERBAL,JAMMU & KASHMIR,49.72961730449251,35.63505268996118,42.682334997226846,Medium,Health-driven,98.00,81.20,78.40,8.30,59.99,23.00,91.40,91.90,18.50,25.90,20.10,89.80,1.68,10.06,23.12,-0.40,-31,0.04,20.53,14.00,Medium,true
208,ANANTNAG,JAMMU & KASHMIR,42.88685524126456,37.437603993344425,40.16222961730449,Medium,Health-driven,90.50,83.30,84.70,7.30,64.32,19.50,95.10,91.50,28.20,24.90,28.30,79.20,1.74,10.03,19.98,-0.59,37,0.17,10.75,33.00,Medium,true
220,PULWAMA,JAMMU & KASHMIR,68.78119800332779,37.687188019966726,53.23419301164726,Medium,Health-driven,97.80,88.80,91.60,9.90,65.00,21.90,96.20,93.90,22.40,15.30,20.20,67.40,2.75,9.93,21.60,-0.63,54,0.07,4.03,15.00,Medium,true
225,SAMBA,JAMMU & KASHMIR,63.24875207986689,63.64392678868552,63.446339434276204,High,Both equally,97.90,90.90,78.80,19.00,82.48,79.30,95.20,85.90,24.50,20.40,15.50,69.00,0.64,9.92,15.37,-0.01,42,28.80,5.51,13.00,High,true
199,KANGRA,HIMACHAL PRADESH,56.05241264559068,70.27176927343316,63.16209095951192,High,Education-driven,90.20,83.90,73.30,36.40,86.49,97.80,100.00,89.80,28.00,19.40,32.00,55.30,1.20,9.83,11.93,-0.32,15,21.15,5.60,54.00,High,true
17,ANJAW,ARUNACHAL PRADESH,67.90765391014975,27.17692734331669,47.54229062673322,Medium,Health-driven,78.00,93.00,86.80,17.50,59.40,22.00,92.00,81.00,23.60,14.30,16.00,57.10,3.49,9.81,23.15,-0.59,4,0.00,77.72,0.00,Medium,true
692,DARJILING,WEST BENGAL,57.36272878535773,42.928452579034946,50.14559068219634,Medium,Health-driven,98.40,94.20,83.00,26.30,79.92,23.10,68.40,66.50,34.30,20.60,31.60,68.10,1.06,9.68,12.20,0.08,3,17.18,21.52,50.00,Medium,true
686,TEHRI GARHWAL,UTTARAKHAND,68.7396006655574,54.215196894065436,61.47739877981142,Medium,Health-driven,82.20,83.00,84.60,71.20,75.10,65.50,93.90,73.50,29.30,12.80,20.70,61.70,0.77,9.55,28.14,-0.13,43,16.50,0.14,38.00,Medium,true
203,MANDI,HIMACHAL PRADESH,66.16056572379367,65.52967276760954,65.8451192457016,High,Both equally,86.60,94.10,87.00,41.30,82.81,99.00,99.70,74.80,31.30,19.90,21.30,52.20,1.03,9.38,17.18,-0.23,4,29.38,1.28,74.00,High,true
685,RUDRAPRAYAG,UTTARAKHAND,82.69550748752081,57.84803105934554,70.27176927343318,High,Health-driven,86.60,91.40,86.80,76.60,82.09,72.60,99.50,84.40,25.20,8.00,10.90,52.40,1.50,9.17,24.03,0.22,-2,19.68,0.16,8.00,High,true
417,KOHIMA,NAGALAND,55.59484193011646,58.9018302828619,57.24833610648918,Medium,Both equally,66.90,82.80,87.40,26.70,85.58,64.10,84.10,96.90,28.30,26.90,22.10,38.40,1.49,9.12,7.72,-0.38,1,0.00,83.86,1.00,Medium,true
196,BILASPUR,HIMACHAL PRADESH,60.81530782029951,63.72712146422629,62.271214642262905,Medium,Both equally,91.70,100.00,80.80,35.40,85.67,98.80,100.00,84.00,40.10,12.00,38.80,44.80,1.96,8.79,13.49,-0.28,0,25.92,2.80,20.00,Medium,true
418,LONGLENG,NAGALAND,48.48169717138103,50.13865779256795,49.31017748197449,Medium,Both equally,38.70,53.00,86.60,38.30,71.10,28.70,100.00,95.70,34.10,19.80,25.70,40.40,4.14,8.77,10.16,-1.20,0,0.00,96.30,2.00,Medium,true
681,GARHWAL,UTTARAKHAND,65.55740432612312,59.73377703826955,62.645590682196335,Medium,Health-driven,76.00,76.00,83.30,62.70,82.59,64.60,94.10,67.80,30.00,12.00,18.80,57.20,0.51,8.77,19.92,0.03,30,17.80,0.32,45.00,Medium,true
678,CHAMOLI,UTTARAKHAND,62.14642262895175,56.65557404326123,59.40099833610649,Medium,Health-driven,73.90,85.00,87.60,71.10,83.48,40.20,98.50,73.50,34.10,16.20,21.60,65.50,0.98,8.63,20.98,-0.32,10,20.25,3.13,14.00,Medium,true
299,LAKSHADWEEP,LAKSHADWEEP,75.64475873544093,63.533000554631165,69.58887964503604,High,Health-driven,99.60,86.10,99.80,60.10,92.28,100.00,100.00,80.50,32.00,17.40,25.80,43.10,3.18,8.53,7.86,-0.98,0,0.00,94.80,0.00,High,true
684,PITHORAGARH,UTTARAKHAND,79.15973377703827,52.35718247365502,65.75845812534665,High,Health-driven,84.90,96.00,84.50,72.80,82.93,48.00,93.00,75.50,25.60,12.40,20.60,36.20,1.15,8.41,20.48,-0.17,-133,24.90,4.04,17.00,High,true
1,NICOBARS,ANDAMAN & NICOBAR ISLANDS,61.5016638935108,62.67332224070992,62.08749306711036,Medium,Both equally,97.80,64.20,83.50,2.70,77.50,78.90,100.00,86.00,21.60,15.70,24.60,37.70,1.20,8.18,11.95,-1.29,0,0.00,64.28,2.00,Medium,true
31,TAWANG,ARUNACHAL PRADESH,53.681364392678866,29.145867997781476,41.41361619523017,Medium,Health-driven,84.20,67.50,81.70,33.50,60.61,51.70,82.80,60.90,30.40,7.10,9.00,89.60,3.85,8.11,19.79,0.21,3,0.00,69.65,0.00,Medium,true
204,SHIMLA,HIMACHAL PRADESH,74.89600665557404,73.73821408763172,74.31711037160288,High,Both equally,92.20,96.50,87.30,37.10,84.55,74.20,100.00,99.70,27.10,15.50,14.90,59.10,1.47,8.08,12.93,-0.47,21,26.51,1.08,37.00,High,true
595,KHOWAI,TRIPURA,41.722129783693845,46.089850249584025,43.90599001663894,Medium,Both equally,95.70,60.70,67.80,44.10,null,27.20,97.50,86.30,47.00,16.60,24.70,73.40,0.58,7.97,null,-0.16,-1,null,null,5.00,Medium,true
19,DIBANG VALLEY,ARUNACHAL PRADESH,61.43926788685524,34.05435385468663,47.746810870770936,Medium,Health-driven,85.50,90.70,95.00,28.70,64.80,33.30,86.70,90.00,16.90,18.10,16.00,88.60,4.58,7.81,10.29,-2.28,-1,0.00,71.23,0.00,Medium,true
48,DIMA HASAO,ASSAM,49.66722129783693,32.75097060454798,41.20909595119245,Medium,Health-driven,89.50,63.60,83.80,61.90,78.99,12.00,36.80,81.70,30.60,23.60,21.70,73.10,6.38,7.73,13.19,-1.09,41,2.03,70.92,17.00,Low,false
419,MOKOKCHUNG,NAGALAND,66.05657237936772,57.18247365501941,61.619523017193565,Medium,Health-driven,51.50,92.00,96.70,22.30,92.68,69.00,88.40,96.50,31.40,11.70,22.90,35.50,2.39,6.9,1.81,-0.30,1,0.00,91.68,2.00,Medium,true
200,KINNAUR,HIMACHAL PRADESH,59.27620632279535,73.40543538546866,66.340820854132,High,Education-driven,82.70,91.70,80.10,35.90,80.77,97.80,100.00,97.80,32.20,11.30,18.90,75.60,1.32,5.92,17.03,-0.19,0,17.53,57.95,0.00,High,true
202,LAHUL & SPITI,HIMACHAL PRADESH,46.50582362728785,46.67221297836937,46.58901830282861,Medium,Both equally,86.40,77.90,61.70,31.20,77.24,63.70,98.60,61.50,28.50,16.30,18.40,91.00,2.50,2.93,20.47,-0.14,-3,7.08,81.44,0.00,Medium,true
